ID;Nivel;Comunidad Autonoma;Grupo;Familia;Taxon;Nombre publicado con errata;Otro nombre publicado;Nombre asignado según Anthos;Estado;Categoria;Boletin Oficial;Numero;Fecha;Páginas;Poblacion referida,
2287;Nacional;España;Magnoliopsida;Asteraceae;Atractylis preauxiana;;;Atractylis preauxiana;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2288;Nacional;España;Magnoliopsida;Solanaceae;Atropa baetica;;;Atropa baetica;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2289;Nacional;España;Magnoliopsida;Asteraceae;Avellara fistulosa;;;Avellara fistulosa;Vigente;En peligro de extinción;BOE;314;1 de diciembre de 2020;108167-108171;,
2290;Nacional;España;Magnoliopsida;Rosaceae;Bencomia brachystachya;;;Bencomia brachystachya;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2291;Nacional;España;Magnoliopsida;Rosaceae;Bencomia exstipulata;;;Bencomia exstipulata;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2292;Nacional;España;Magnoliopsida;Rosaceae;Bencomia sphaerocarpa;;;Bencomia sphaerocarpa;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2293;Nacional;España;Magnoliopsida;Brassicaceae;Boleum asperum;;;Boleum asperum;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2294;Nacional;España;Liliopsida;Dioscoreaceae;Borderea chouardii;;;Borderea chouardii;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2295;Nacional;España;Polypodiopsida;Ophioglossaceae;Botrychium matricariifolium;;;Botrychium matricariifolium;Vigente;En peligro de extinción;BOE;211;3 de septiembre de 2015;77925-77929;,
2296;Nacional;España;Magnoliopsida;Apiaceae;Bupleurum handiense;;;Bupleurum handiense;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2297;Nacional;España;Magnoliopsida;Apocynaceae;Caralluma burchardii;Caraluma burchardii;;Caralluma burchardii;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2298;Nacional;España;Magnoliopsida;Asteraceae;Carduncellus dianius;;;Carduncellus dianius;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;Baleares,
2299;Nacional;España;Magnoliopsida;Asteraceae;Carduus myriacanthus;;;Carduus myriacanthus;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2300;Nacional;España;Magnoliopsida;Asteraceae;Centaurea avilae;;;Centaurea avilae;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2301;Nacional;España;Magnoliopsida;Asteraceae;Centaurea boissieri spachii;;;Centaurea resupinata resupinata;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2302;Nacional;España;Magnoliopsida;Asteraceae;Centaurea borjae;;;Centaurea borjae;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2303;Nacional;España;Magnoliopsida;Asteraceae;Centaurea citricolor;;;Centaurea citricolor;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2304;Nacional;España;Magnoliopsida;Asteraceae;Centaurea gadorensis;;;Centaurea gadorensis;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2305;Nacional;España;Magnoliopsida;Asteraceae;Centaurea pulvinata;;;Centaurea pulvinata;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2306;Nacional;España;Magnoliopsida;Gentianaceae;Centaurium rigualii;;;Centaurium quadrifolium barrelieri;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2307;Nacional;España;Magnoliopsida;Gentianaceae;Centaurium somedanum;;;Centaurium somedanum;Vigente;Vulnerable;BOE;190;8 de agosto de 2016;56733-56735;,
2308;Nacional;España;Magnoliopsida;Boraginaceae;Cerinthe glabra;;;Cerinthe glabra;Vigente;En peligro de extinción;BOE;211;3 de septiembre de 2015;77925-77929;,
2309;Nacional;España;Magnoliopsida;Apocynaceae;Ceropegia chrysantha;;;Ceropegia dichotoma krainzii;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2310;Nacional;España;Magnoliopsida;Apocynaceae;Ceropegia dichotoma krainzii;;;Ceropegia dichotoma krainzii;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2311;Nacional;España;Magnoliopsida;Asteraceae;Cheirolophus duranii;;;Cheirolophus duranii;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2312;Nacional;España;Magnoliopsida;Asteraceae;Cheirolophus falcisectus;;;Cheirolophus falcisectus;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2313;Nacional;España;Magnoliopsida;Asteraceae;Cheirolophus ghomerythus;;;Cheirolophus ghomerythus;Vigente;Vulnerable;BOE;46;23 de febrero de 2011;20912-20951;,
2314;Nacional;España;Magnoliopsida;Asteraceae;Cheirolophus junonianus;;;Cheirolophus junonianus;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2315;Nacional;España;Magnoliopsida;Asteraceae;Cheirolophus metlesicsii;Cheirolophus metlesicsi;;Cheirolophus metlesicsii;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2316;Nacional;España;Magnoliopsida;Asteraceae;Cheirolophus santos-abreui;;;Cheirolophus santos-abreui;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2317;Nacional;España;Magnoliopsida;Asteraceae;Cheirolophus satarataensis;;;Cheirolophus satarataensis;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2318;Nacional;España;Magnoliopsida;Asteraceae;Cheirolophus sventenii gracilis;Cheirolophus sventeni gracilis;;Cheirolophus sventenii gracilis;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2319;Nacional;España;Magnoliopsida;Asteraceae;Cheirolophus tagananensis;;;Cheirolophus tagananensis;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2320;Nacional;España;Polypodiopsida;Thelypteridaceae;Christella dentata;;;Christella dentata;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2321;Nacional;España;Magnoliopsida;Fabaceae;Cicer canariense;Cicer canariensis;;Cicer canariense;Vigente;Vulnerable;BOE;46;23 de febrero de 2011;20912-20951;,
2322;Nacional;España;Magnoliopsida;Cistaceae;Cistus chinamadensis;;;Cistus chinamadensis;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2323;Nacional;España;Magnoliopsida;Cistaceae;Cistus heterophyllus carthaginensis;;Cistus heterophyllus;Cistus heterophyllus carthaginensis;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2324;Nacional;España;Magnoliopsida;Brassicaceae;Coincya rupestris rupestris;;;Coincya rupestris rupestris;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2325;Nacional;España;Magnoliopsida;Convolvulaceae;Convolvulus caput-medusae;;;Convolvulus caput-medusae;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2326;Nacional;España;Magnoliopsida;Convolvulaceae;Convolvulus lopezsocasii;Convolvulus lopezsocasi;;Convolvulus lopezsocasii;Vigente;Vulnerable;BOE;46;23 de febrero de 2011;20912-20951;,
2327;Nacional;España;Magnoliopsida;Convolvulaceae;Convolvulus subauriculatus;;;Convolvulus subauriculatus;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2328;Nacional;España;Magnoliopsida;Brassicaceae;Coronopus navasii;Coronopus navasi;;Coronopus navasii;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2329;Nacional;España;Magnoliopsida;Brassicaceae;Crambe arborea;;;Crambe arborea;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2330;Nacional;España;Magnoliopsida;Brassicaceae;Crambe laevigata;;;Crambe laevigata;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2331;Nacional;España;Magnoliopsida;Brassicaceae;Crambe scoparia;;;Crambe scoparia;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2332;Nacional;España;Magnoliopsida;Brassicaceae;Crambe sventenii;Crambe sventeni;;Crambe sventenii;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2333;Nacional;España;Magnoliopsida;Asteraceae;Crepis granatensis;;;Crepis granatensis;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2334;Nacional;España;Magnoliopsida;Asteraceae;Crepis pusilla;;;Crepis pusilla;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2335;Nacional;España;Polypodiopsida;Culcitaceae;Culcita macrocarpa;;;Culcita macrocarpa;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2336;Nacional;España;Liliopsida;Cymodoceaceae;Cymodocea nodosa;;;Cymodocea nodosa;Vigente;Vulnerable;BOE;190;8 de agosto de 2016;56733-56735;Canarias,
2337;Nacional;España;Liliopsida;Cymodoceaceae;Cymodocea nodosa;;;Cymodocea nodosa;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;Mediterráneo y Atlántico de la península ibérica,
2338;Nacional;España;Liliopsida;Orchidaceae;Cypripedium calceolus;;;Cypripedium calceolus;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2339;Nacional;España;Magnoliopsida;Thymelaeaceae;Daphne alpina;;;Daphne alpina;Vigente;En peligro de extinción;BOE;211;3 de septiembre de 2015;77925-77929;,
2340;Nacional;España;Magnoliopsida;Thymelaeaceae;Daphne rodriguezii;Daphne rodriguezi;;Daphne rodriguezii;Vigente;Vulnerable;BOE;46;23 de febrero de 2011;20912-20951;,
2341;Nacional;España;Magnoliopsida;Ranunculaceae;Delphinium bolosii;Delphinium bolosi;;Delphinium bolosii;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2342;Nacional;España;Magnoliopsida;Ranunculaceae;Delphinium montanum;;;Delphinium montanum;Vigente;Vulnerable;BOE;211;3 de septiembre de 2015;77925-77929;,
2343;Nacional;España;Magnoliopsida;Rosaceae;Dendriopoterium pulidoi;;;Dendriopoterium pulidoi;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2344;Nacional;España;Magnoliopsida;Caryophyllaceae;Dianthus rupicola;;;Dianthus rupicola rupicola;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2345;Nacional;España;Polypodiopsida;Athyriaceae;Diplazium caudatum;;;Diplazium caudatum;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;Península,
2346;Nacional;España;Polypodiopsida;Athyriaceae;Diplazium caudatum;;;Diplazium caudatum;Vigente;Vulnerable;BOE;46;23 de febrero de 2011;20912-20951;Canarias,
2347;Nacional;España;Magnoliopsida;Brassicaceae;Diplotaxis ibicensis;;;Diplotaxis ibicensis;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2348;Nacional;España;Magnoliopsida;Brassicaceae;Diplotaxis siettiana;;;Diplotaxis siettiana;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2349;Nacional;España;Magnoliopsida;Fabaceae;Dorycnium spectabile;;;Dorycnium spectabile;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2350;Nacional;España;Liliopsida;Asparagaceae;Dracaena draco;;;Dracaena draco;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2351;Nacional;España;Liliopsida;Asparagaceae;Dracaena tamaranae;;;Dracaena tamaranae;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2352;Nacional;España;Magnoliopsida;Lamiaceae;Dracocephalum austriacum;;;Dracocephalum austriacum;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2353;Nacional;España;Polypodiopsida;Dryopteridaceae;Dryopteris corleyi;;;Dryopteris corleyi;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2354;Nacional;España;Magnoliopsida;Boraginaceae;Echium gentianoides;;;Echium gentianoides;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2355;Nacional;España;Magnoliopsida;Boraginaceae;Echium handiense;;;Echium handiense;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2356;Nacional;España;Magnoliopsida;Boraginaceae;Echium pininana;;;Echium pininana;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2357;Nacional;España;Magnoliopsida;Asteraceae;Erigeron frigidus;;;Erigeron frigidus;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2358;Nacional;España;Magnoliopsida;Geraniaceae;Erodium astragaloides;;;Erodium astragaloides;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2359;Nacional;España;Magnoliopsida;Geraniaceae;Erodium foetidum;;;Erodium foetidum;Vigente;En peligro de extinción;BOE;211;3 de septiembre de 2015;77925-77929;,
2360;Nacional;España;Magnoliopsida;Geraniaceae;Erodium paularense;;;Erodium paularense;Vigente;Vulnerable;BOE;46;23 de febrero de 2011;20912-20951;,
2361;Nacional;España;Magnoliopsida;Geraniaceae;Erodium rupicola;;;Erodium rupicola;Vigente;Vulnerable;BOE;46;23 de febrero de 2011;20912-20951;,
2362;Nacional;España;Magnoliopsida;Apiaceae;Eryngium viviparum;;;Eryngium viviparum;Vigente;Vulnerable;BOE;190;8 de agosto de 2016;56733-56735;,
2363;Nacional;España;Magnoliopsida;Euphorbiaceae;Euphorbia bourgeana;Euphorbia bourgeauana;;Euphorbia bourgeana;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2364;Nacional;España;Magnoliopsida;Euphorbiaceae;Euphorbia handiensis;;;Euphorbia handiensis;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2365;Nacional;España;Magnoliopsida;Euphorbiaceae;Euphorbia lambii;;;Euphorbia lambii;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2366;Nacional;España;Magnoliopsida;Euphorbiaceae;Euphorbia margalidiana;;;Euphorbia margalidiana;Vigente;Vulnerable;BOE;46;23 de febrero de 2011;20912-20951;,
2367;Nacional;España;Magnoliopsida;Euphorbiaceae;Euphorbia mellifera;;;Euphorbia mellifera;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2368;Nacional;España;Magnoliopsida;Euphorbiaceae;Euphorbia nevadensis nevadensis;;;Euphorbia nevadensis nevadensis;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2369;Nacional;España;Magnoliopsida;Euphorbiaceae;Euphorbia transtagana;;;Euphorbia transtagana;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2370;Nacional;España;Magnoliopsida;Asteraceae;Femeniasia balearica;;;Carduncellus balearicus;Vigente;Vulnerable;BOE;46;23 de febrero de 2011;20912-20951;,
2371;Nacional;España;Magnoliopsida;Apiaceae;Ferula latipinna;;;Ferula latipinna;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2372;Nacional;España;Liliopsida;Poaceae;Festuca brigantina;;;Festuca brigantina;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2373;Nacional;España;Liliopsida;Poaceae;Festuca elegans;;;Festuca elegans;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2374;Nacional;España;Liliopsida;Poaceae;Festuca summilusitana;;;Festuca summilusitana;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2375;Nacional;España;Magnoliopsida;Rubiaceae;Galium viridiflorum;;;Galium viridiflorum;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2376;Nacional;España;Liliopsida;Poaceae;Gaudinia hispanica;;;Gaudinia hispanica;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2377;Nacional;España;Magnoliopsida;Fabaceae;Genista benehoavensis;;;Genista benehoavensis;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2378;Nacional;España;Magnoliopsida;Fabaceae;Genista dorycnifolia;;;Genista dorycnifolia;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2379;Nacional;España;Magnoliopsida;Gentianaceae;Gentiana angustifolia angustifolia;;;Gentiana angustifolia angustifolia;Vigente;En peligro de extinción;BOE;211;3 de septiembre de 2015;77925-77929;,
2380;Nacional;España;Magnoliopsida;Boraginaceae;Glandora oleifolia;;Lithodora oleifolia;Glandora oleifolia;Vigente;Vulnerable;BOE;211;3 de septiembre de 2015;77925-77929;,
2381;Nacional;España;Magnoliopsida;Plantaginaceae;Globularia ascanii;;;Globularia ascanii;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2382;Nacional;España;Magnoliopsida;Plantaginaceae;Globularia sarcophylla;Globularia sarcophyla;;Globularia sarcophylla;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2383;Nacional;España;Magnoliopsida;Cistaceae;Helianthemum alypoides;;;Helianthemum alypoides;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2384;Nacional;España;Magnoliopsida;Cistaceae;Helianthemum bramwelliorum;Helianthemum bramweliorum;;Helianthemum bramwelliorum;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2385;Nacional;España;Magnoliopsida;Cistaceae;Helianthemum bystropogophyllum;;;Helianthemum bystropogophyllum;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2386;Nacional;España;Magnoliopsida;Cistaceae;Helianthemum caput-felis;;;Helianthemum caput-felis;Vigente;Vulnerable;BOE;46;23 de febrero de 2011;20912-20951;,
2387;Nacional;España;Magnoliopsida;Cistaceae;Helianthemum gonzalezferreri;;;Helianthemum gonzalezferreri;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2388;Nacional;España;Magnoliopsida;Cistaceae;Helianthemum inaguae;;;Helianthemum inaguae;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2389;Nacional;España;Magnoliopsida;Cistaceae;Helianthemum juliae;;;Helianthemum juliae;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2390;Nacional;España;Magnoliopsida;Cistaceae;Helianthemum teneriffae;;;Helianthemum teneriffae;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2391;Nacional;España;Magnoliopsida;Asteraceae;Helichrysum alucense;;;Helichrysum alucense;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2392;Nacional;España;Magnoliopsida;Asteraceae;Helichrysum gossypinum;;;Helichrysum gossypinum;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2393;Nacional;España;Magnoliopsida;Asteraceae;Helichrysum monogynum;;;Helichrysum monogynum;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2394;Nacional;España;Magnoliopsida;Asteraceae;Hieracium queraltense;;;Hieracium cordifolium;Vigente;Vulnerable;BOE;211;3 de septiembre de 2015;77925-77929;,
2395;Nacional;España;Magnoliopsida;Asteraceae;Hieracium recoderi;;;Hieracium recoderi;Vigente;Vulnerable;BOE;211;3 de septiembre de 2015;77925-77929;,
2396;Nacional;España;Magnoliopsida;Asteraceae;Hieracium texedense;;;Hieracium aragonense;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2397;Nacional;España;Magnoliopsida;Asteraceae;Hieracium vinyasianum;;;Hieracium spathulatum;Vigente;Vulnerable;BOE;211;3 de septiembre de 2015;77925-77929;,
2398;Nacional;España;Liliopsida;Orchidaceae;Himantoglossum metlesicsianum;;;Himantoglossum metlesicsianum;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2399;Nacional;España;Liliopsida;Poaceae;Holcus setiglumis duriensis;;;Holcus annuus duriensis;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
2400;Nacional;España;Liliopsida;Hydrocharitaceae;Hydrocharis morsus-ranae;;;Hydrocharis morsus-ranae;Vigente;En peligro de extinción;BOE;314;1 de diciembre de 2020;108167-108171;,
2401;Nacional;España;Polypodiopsida;Hymenophyllaceae;Hymenophyllum wilsonii;Hymenophylum wilsoni;;Hymenophyllum wilsonii;Vigente;En peligro de extinción;BOE;46;23 de febrero de 2011;20912-20951;,
2402;Nacional;España;Magnoliopsida;Asteraceae;Hymenostemma pseudanthemis;Hymenostemma  pseudoanthemis;;Hymenostemma pseudanthemis;Vigente;En régimen de protección especial;BOE;46;23 de febrero de 2011;20912-20951;,
